Date,ChinaBond: Government Bond YTM: 10Y:PoP chg,T-Bond YTM: 10Y:PoP chg,Yicai Research Institute: China Financial Condition Index:PoP chg,Percent Change: SSE Composite Index,Percent Change: CSI 300 Index,Percent Change: SZSE Component Index,Hang Seng Index:PoP GROWTHRATE,USA: Wilshire 5000 Total Market Full Cap Index:PoP GROWTHRATE,USA: The NASDAQ Composite Index:PoP GROWTHRATE,USA: S&P 500 Index:PoP GROWTHRATE
11/12/98,,,,-0.24965,,0.290539,-1.883404356,-0.274851295,-0.59518054,-0.293032649
11/13/98,,,,-0.037413,,-0.380872,0.499445292,0.518530977,-0.165988603,0.715877552
11/16/98,,,,0.876018,,3.390905,,,,
11/17/98,,,,-0.243325,,-0.291044,-1.461380803,0.331575285,0.90049269,0.303271608
11/18/98,,,,-0.394547,,-0.427144,0.635790869,0.510281762,1.002137647,0.451879217
11/19/98,,,,-0.769815,,-1.269621,0.97317826,0.686262577,1.165289625,0.707855064
11/20/98,,,,-0.018266,,0.186237,-0.778135262,0.799648863,0.443360594,0.94467406
11/23/98,,,,-0.124591,,-0.676229,,,,
11/24/98,,,,0.402815,,0.144513,3.156456115,-0.405797658,-0.58529825,-0.440284112
11/25/98,,,,-1.178029,,-1.807295,-1.211916913,0.405797658,0.978471977,0.327445796
11/26/98,,,,-0.872888,,-0.588151,0.538887281,,,
11/27/98,,,,-0.617568,,-0.70808,-0.342084332,,,
11/30/98,,,,0.187618,,0.152952,,,,
12/1/98,,,,-1.046883,,-0.614311,-4.186168601,0.791444846,2.742697763,0.996198772
12/2/98,,,,0.211527,,0.64178,0.798042138,-0.204588702,-0.4276129,-0.343486251
12/3/98,,,,-0.360801,,-0.688384,-0.095811703,-1.592484258,-2.069687224,-1.818788047
12/4/98,,,,-1.079914,,-0.929523,-0.829719358,1.972102177,2.467850997,2.286422919
12/7/98,,,,-0.791915,,-0.616479,,,,
12/8/98,,,,1.134067,,0.562899,-0.748226533,-0.434091262,-0.289052292,-0.533541712
12/9/98,,,,0.06777,,-0.440721,0.098588436,0.086969131,0.767168899,0.178445374
12/10/98,,,,-1.589103,,-1.441699,-0.443494452,-1.51827734,-1.694914147,-1.572944617
12/11/98,,,,0.794847,,1.162687,-3.586826594,-0.029424746,0.660032505,0.123526703
12/14/98,,,,-1.475363,,-1.804357,,,,
12/15/98,,,,-0.121375,,0.219619,1.290640601,1.639625344,2.295855101,1.877634881
12/16/98,,,,-0.98607,,-1.323574,-0.1352287,-0.059154098,-0.161115511,-0.076566718
12/17/98,,,,-1.941741,,-1.890374,1.437593118,1.497605438,1.703369879,1.54064672
12/18/98,,,,-0.359455,,-0.125959,1.407440634,0.668121585,2.046550622,0.679898397
12/21/98,,,,-0.129075,,0.146464,,,,
12/22/98,,,,2.731916,,2.498612,-0.709028738,0,-0.800659829,0.060671292
12/23/98,,,,-1.134434,,-0.91692,-1.599638822,1.923680254,2.401874393,2.053433224
12/24/98,,,,-0.301148,,-0.470374,1.305092371,-0.028022979,-0.438697346,-0.184943083
12/25/98,,,,0.421906,,0.147045,,,,
12/28/98,,,,-1.190548,,-1.208967,,,,
12/29/98,,,,-1.483529,,-1.063887,0.547458701,1.140643887,0.067399196,1.322922872
12/30/98,,,,0.484367,,0.218616,-1.027461673,-0.471372008,-0.681582506,-0.798794743
12/31/98,,,,-0.136206,,-0.11481,-0.722461524,0.471372008,1.180845166,-0.219408822
1/4/99,,,,-1.820965,,-2.076006,,,,
1/5/99,,,,-0.519977,,-0.958835,0.831365641,1.101332718,1.938472834,1.349054784
1/6/99,,,,1.127267,,1.121732,3.406464863,2.006030945,3.044330522,2.189891732
1/7/99,,,,0.453739,,0.713539,4.394665876,-0.188045724,0.225093974,-0.205344536
1/8/99,,,,2.732197,,2.33454,0.272036335,0.536338105,0.784502471,0.421248491
1/11/99,,,,0.342142,,-0.258191,,,,
1/12/99,,,,-1.189022,,-1.383283,0.72417271,-1.735401469,-2.713679251,-1.947021428
1/13/99,,,,-0.924523,,-0.113563,-4.172948693,-0.576054261,-0.16991698,-0.413111816
1/14/99,,,,0.043635,,0.059884,-0.88616157,-1.664393484,-1.741150692,-1.815638103
1/15/99,,,,-0.987764,,-0.915405,-0.351491445,2.322470989,3.086934464,2.530832098
1/18/99,,,,1.390124,,1.928821,,,,
1/19/99,,,,0.47107,,0.228554,-1.086676732,,,
1/20/99,,,,-0.619481,,-0.90229,0.240718155,0.325203539,0.303504211,0.368330415
1/21/99,,,,0.618826,,0.480219,-2.61600855,-1.719240054,-2.973617329,-1.722506048
1/22/99,,,,0.332413,,0.635269,-3.134118043,-0.690515104,-0.249380947,-0.810458233
1/25/99,,,,-1.223986,,-1.293465,,,,
1/26/99,,,,-0.863409,,-0.841144,0.108683483,1.395562395,2.669479232,1.474512797
1/27/99,,,,0.727722,,0.843296,2.182463796,-0.599620221,-1.085424504,-0.73252768
1/28/99,,,,-0.481294,,-0.750394,-3.76027891,1.54621282,2.874608311,1.770000047
1/29/99,,,,-0.552335,,0.282229,1.547000142,0.884368621,1.145855695,1.121421884
2/1/99,,,,-1.24635,,-0.303795,,,,
2/2/99,,,,0.524127,,0.036682,-1.013814896,-0.859989176,-1.876798072,-0.868647942
2/3/99,,,,-0.846854,,-0.957292,-0.875890852,0.859989176,1.210062316,0.795565469
2/4/99,,,,-1.196922,,-2.117025,0.199379656,-1.645794601,-3.399545878,-1.871067376
2/5/99,,,,-1.998646,,-2.37155,-2.667526254,-1.011628586,-1.523957675,-0.730742955
2/8/99,,,,-1.444923,,-1.949414,,,,
2/9/99,,,,2.277222,,1.937338,1.141107753,-2.191184602,-3.992718156,-2.246518127
2/10/99,,,,,,,-1.835777248,0.280033787,-0.055840652,0.607456094
2/11/99,,,,,,,0.773416546,2.376458894,4.074751675,2.46138702
2/12/99,,,,,,,3.000620333,-1.790928154,-3.539705844,-1.925048477
2/17/99,,,,,,,,-1.447686753,-2.847579303,-1.446961455
2/18/99,,,,,,,,0.976706523,0.516249212,1.076672828
2/19/99,,,,,,,,0.221914099,1.01449986,0.156672756
2/23/99,,,,,,,2.193158487,0.054097919,1.455616203,-0.07549188
2/24/99,,,,,,,2.549171185,-1.11489938,-1.567976005,-1.407776588
2/25/99,,,,,,,-0.201700141,-0.685967843,-0.538340848,-0.671624303
2/26/99,,,,,,,2.053917757,-0.552182518,-1.681134319,-0.538789634
3/1/99,,,,0.723612,,1.283926,,,,
3/2/99,,,,0.26813,,-0.315622,-1.072346842,-0.583416018,-1.58757542,-0.866087651
3/3/99,,,,2.526707,,1.848219,0.088929315,0.055710308,0.272753765,0.179357622
3/4/99,,,,0.019314,,0.020047,-0.097201139,1.35529664,1.214997538,1.530943195
3/5/99,,,,0.301429,,1.182278,3.258817251,2.012578128,1.91020927,2.286280598
3/8/99,,,,0.861036,,0.682894,,,,
3/9/99,,,,-0.452322,,-0.351653,2.586678582,-0.187391301,-0.195384318,-0.22555491
3/10/99,,,,-0.369852,,-0.745346,2.030521845,0.534474816,0.544288207,0.545453064
3/11/99,,,,1.517476,,1.797963,-0.805167106,0.717039322,0.259430437,0.8388454
3/12/99,,,,0.763267,,0.760799,1.294709756,-0.318049566,-1.281678364,-0.238401205
3/15/99,,,,0.512384,,-0.085086,,,,
3/16/99,,,,0.196713,,-0.540853,0.684108091,-0.052645434,0.321513978,-0.067339039
3/17/99,,,,-0.671334,,-0.297752,0.263782844,-0.554456866,-0.423151503,-0.657401953
3/18/99,,,,-0.612978,,-1.057754,-2.599756868,1.184380209,1.389657947,1.432874494
3/19/99,,,,1.817896,,1.085432,3.897055767,-1.157907674,-1.707168275,-1.31967173
3/22/99,,,,-0.016199,,-0.373672,,,,
3/23/99,,,,-0.152975,,0.393058,-0.598062577,-2.689780232,-3.098506324,-2.725292241
3/24/99,,,,-0.163543,,0.426244,-3.031352883,0.489530485,1.810583321,0.509735449
3/25/99,,,,-1.041886,,-1.449108,1.065966308,1.694727851,2.896820947,1.672841892
3/26/99,,,,0.368759,,0.04706,-0.211008778,-0.374131917,-0.644011151,-0.558927757
3/29/99,,,,0.72077,,1.134371,,,,
3/30/99,,,,-1.02455,,-1.327641,2.327940204,-0.763865166,-0.504713395,-0.72158786
3/31/99,,,,0.047257,,0.134645,0.018188125,-0.796393909,-0.764519507,-1.111672291
4/1/99,,,,0.902376,,0.174991,1.188103285,0.505118713,1.290491534,0.569749108
4/2/99,,,,1.360543,,1.101982,,,,
4/5/99,,,,0.849965,,1.159688,,,,
4/6/99,,,,0.429563,,-0.469004,,-0.208441972,0.121407799,-0.244788888
4/7/99,,,,0.169557,,0.703082,,0.364488818,-0.733811735,0.680588536
4/8/99,,,,0.069489,,1.167453,0.967932875,1.291006828,1.13174395,1.279750287
4/9/99,,,,0.222043,,-0.9285,1.575707017,0.48624536,0.76106932,0.324626167
4/12/99,,,,-0.81335,,-0.86224,,,,
4/13/99,,,,-1.434324,,-0.924368,1.310686857,-0.278869492,-0.59085792,-0.651294919
4/14/99,,,,0.282212,,0.089132,-0.552461987,-1.457639924,-2.994656853,-1.596592875
4/15/99,,,,-0.922627,,-1.442012,1.07664565,-0.232108421,0.576253571,-0.420926205
4/16/99,,,,-0.374077,,-0.353706,4.319815707,-0.129182294,-1.507476892,-0.292218569
4/19/99,,,,-0.579985,,-0.255596,,,,
4/20/99,,,,1.046165,,1.053809,-2.833498137,1.18531613,2.682954918,1.28601545
4/21/99,,,,-2.350455,,-1.649741,1.073845935,2.457126073,3.243580554,2.26707006
4/22/99,,,,-0.603375,,-0.339053,3.060060644,1.621931146,2.872280277,1.684678463
4/23/99,,,,0.249305,,2.465137,-0.218585751,-0.10060363,1.128828243,-0.145083927
4/26/99,,,,-2.386498,,-1.179985,,,,
4/27/99,,,,-1.895774,,-2.720879,1.795093539,0.075103271,-1.889498706,0.202729572
4/28/99,,,,-0.05551,,-1.131704,-1.746579444,-0.829254658,-2.019949209,-0.876296737
4/29/99,,,,2.320251,,1.466719,0.351992471,-0.455235991,-0.863593491,-0.599911219
4/30/99,,,,0.40505,,0.255568,1.157939834,-0.355510786,0.568298748,-0.571321303
5/4/99,,,,-0.818073,,-0.258783,1.655404471,-1.445441674,-2.01014596,-1.684678219
5/5/99,,,,0.465479,,-0.03485,0.195388684,0.940645044,1.965570286,1.142843989
5/6/99,,,,1.010984,,0.937471,-0.117614798,-0.991743666,-2.483584919,-1.139090305
5/7/99,,,,-0.663521,,-1.606405,-4.312751415,0.789109351,1.259688274,0.96749041
5/10/99,,,,-4.355255,,-4.5271,,,,
5/11/99,,,,2.189981,,1.563965,-2.218654412,1.159871803,1.582182867,1.135806803
5/12/99,,,,0.419389,,-0.091005,1.070803909,0.624767745,1.541043637,0.617002189
5/13/99,,,,-1.012095,,-1.165442,0.312276788,0.32334315,-0.945937893,0.260657062
5/14/99,,,,-2.349791,,-2.926365,-1.52960292,-2.031927427,-2.119119742,-2.200165633
5/17/99,,,,0.214431,,-0.92614,,,,
5/18/99,,,,-0.533336,,-0.493544,0.305365545,-0.304646085,-0.135932211,-0.46168721
5/19/99,,,,4.643476,,5.032749,-1.78956316,0.810336164,0.741471067,0.814928601
5/20/99,,,,3.481957,,3.36925,-0.223741909,-0.303107077,-1.373949026,-0.402526018
5/21/99,,,,1.830868,,0.820245,-0.838059463,-0.507229086,-0.872719308,-0.639913465
5/24/99,,,,3.844719,,3.996639,,,,
5/25/99,,,,-0.88732,,-1.575078,-0.725881454,-1.699609483,-3.010221992,-1.717492672
5/26/99,,,,2.756789,,5.410006,0.502908024,1.309947995,1.925152217,1.572743258
5/27/99,,,,3.800344,,6.229037,-0.814239162,-1.415488902,-0.331385083,-1.805808166
5/28/99,,,,-0.457514,,0.14597,-2.046051765,1.493542763,2.1012416,1.581761421
5/31/99,,,,0.170379,,2.687488,,,,
6/1/99,,,,2.522266,,3.292096,1.76613318,,,
6/2/99,,,,-1.804141,,-1.164117,0.766092168,-0.05234232,0.841381882,0.042486299
6/3/99,,,,-1.522364,,-1.43209,0.10405031,0.261438057,-1.203142066,0.364638945
6/4/99,,,,1.360457,,1.876796,-0.450594744,1.888068501,3.073786646,2.147542463
6/7/99,,,,3.18448,,3.545985,,,,
6/8/99,,,,0.537196,,-0.748836,0.213755686,-1.151349548,-1.986554005,-1.296471579
6/9/99,,,,1.121889,,1.056124,0.074283356,0.179971767,1.793832931,0.099394159
6/10/99,,,,1.167057,,1.470255,-0.27386271,-1.136669433,-1.388120139,-1.206975659
6/11/99,,,,0.44307,,1.288384,1.188850936,-0.8086649,-1.489738651,-0.707119559
6/14/99,,,,4.182532,,3.453811,,,,
6/15/99,,,,-2.80975,,-2.958869,-0.55629836,0.472565857,0.679830916,0.551797821
6/16/99,,,,5.230356,,4.971384,1.684252438,2.17625169,4.183478764,2.223099111
6/17/99,,,,2.79687,,2.95883,1.906064431,0.791325125,1.039918656,0.710781891
6/18/99,,,,-0.139373,,0.05702,,0.228571528,0.755350046,0.219178987
6/21/99,,,,3.168492,,3.170636,,,,
6/22/99,,,,1.166316,,0.600858,0.07607385,-0.860982781,-1.920013535,-0.97733265
6/23/99,,,,2.688239,,3.564022,-0.206140543,-0.152710643,0.689793751,-0.211319928
6/24/99,,,,2.963585,,5.472828,-1.411746106,-1.20437074,-1.713126438,-1.304740576
6/25/99,,,,-3.642503,,-0.91706,0.031852414,-0.103172565,-0.052480693,-0.035726638
6/28/99,,,,6.230225,,7.821665,,,,
6/29/99,,,,2.719471,,3.061897,-0.541916824,1.519786091,1.512837387,1.498462509
6/30/99,,,,-2.862055,,-3.02877,-1.709713878,1.645512073,1.651993284,1.560879804
7/1/99,,,,-7.614471,,-6.236638,,0.493340912,0.744027318,0.599202133
7/2/99,,,,3.379449,,1.754969,,0.711048723,1.279206752,0.740215054
7/5/99,,,,-1.965501,,-3.752085,,,,
7/6/99,,,,-4.081757,,-6.748687,-0.928905702,,,
7/7/99,,,,3.387635,,4.043137,-0.804543626,0.29296896,0.228474757,0.55603991
7/8/99,,,,0.595097,,0.163107,-0.218651149,-0.073161813,1.045178058,-0.103215457
7/9/99,,,,0.428584,,-0.225628,-0.026222483,0.704998666,0.76227743,0.633379535
7/12/99,,,,-1.578672,,-3.645681,,,,
7/13/99,,,,-2.238269,,-4.61991,-0.577048733,-0.340715832,-0.438525521,-0.396754869
7/14/99,,,,2.275611,,3.231271,-2.942240431,0.437850371,1.425951014,0.330261464
7/15/99,,,,-0.653021,,-1.021686,1.341330676,0.845926495,0.750865216,0.815592581
7/16/99,,,,-1.910173,,-2.216145,-1.564996655,0.43227733,0.880463624,0.647718288
7/19/99,,,,-2.675785,,-4.88069,,,,
7/20/99,,,,6.458559,,8.357115,1.13335037,-2.123325653,-3.527935457,-2.194180854
7/21/99,,,,2.235992,,4.048925,-1.337840817,0.197141513,1.077195319,0.158903527
7/22/99,,,,-3.670058,,-5.010506,-0.377771392,-1.288422184,-2.839963843,-1.337119321
7/23/99,,,,2.273123,,1.878029,-2.081188349,-0.274691145,0.296084905,-0.296551612
7/26/99,,,,1.012056,,0.89955,,,,
7/27/99,,,,-0.706478,,-0.731351,1.608030452,1.104983619,2.27016536,1.112680261
7/28/99,,,,0.407742,,0.625797,0.498408272,0.224522983,0.984563687,0.187666829
7/29/99,,,,-0.083834,,0.202652,-0.17198402,-1.709013699,-2.462969511,-1.800945059
7/30/99,,,,0.350845,,0.385352,0.524774344,-0.763362486,-0.057592121,-0.922190261
8/2/99,,,,0.925219,,2.194937,,,,
8/3/99,,,,0.653663,,-0.341763,0.285478024,-0.667867882,-1.36773424,-0.442981145
8/4/99,,,,1.369956,,1.091597,0.865925279,-1.479969892,-1.871743161,-1.282600713
8/5/99,,,,0.267353,,-0.492966,-2.508423456,0.573814824,1.011793199,0.639931318
8/6/99,,,,-0.419948,,-0.881176,-0.660678976,-0.888198107,-0.698504932,-1.026787904
8/9/99,,,,-1.078409,,-1.50304,,,,
8/10/99,,,,-1.638532,,-1.866296,-2.731025125,-1.16557611,-1.152717147,-1.269388136
8/11/99,,,,-1.170055,,-1.151943,-1.269544595,1.533610174,2.962379511,1.587113706
8/12/99,,,,-0.490021,,0.206908,2.712166415,-0.05249344,-0.605734215,-0.289990165
8/13/99,,,,-0.237427,,-0.340905,-1.351607728,2.027096437,3.405568827,2.248518091
8/16/99,,,,-0.752783,,-0.940007,,,,
8/17/99,,,,1.047198,,1.787289,-0.869389858,0.97013781,0.975837707,1.001156056
8/18/99,,,,0.350418,,-0.027706,1.628976759,-0.662760519,-0.506292189,-0.845727865
8/19/99,,,,3.528224,,5.349535,3.11041342,-0.692932325,-1.375240459,-0.69642621
8/20/99,,,,-0.537874,,-0.374873,1.209862765,0.897326877,1.020928226,0.978881585
8/23/99,,,,0.986228,,0.740317,,,,
8/24/99,,,,0.210942,,0.29048,0.442598783,0.200702526,1.198857913,0.240847193
8/25/99,,,,-1.377278,,-1.753488,-1.141457457,1.195828899,1.915506114,1.332483681
8/26/99,,,,0.766901,,0.726926,0.954321611,-1.170769382,-1.110361896,-1.441821026
8/27/99,,,,-0.264492,,0.072911,-1.669082087,-0.956704175,-0.568175132,-1.013926067
8/30/99,,,,-0.909542,,-0.215271,,,,
8/31/99,,,,0.498876,,0.336888,-1.515517886,-0.231809505,0.977990348,-0.273026871
9/1/99,,,,-1.69404,,-2.211473,0.45450991,0.745025925,0.417111248,0.804083564
9/2/99,,,,0.775592,,0.793362,-1.312679676,-0.899864666,-0.603826055,-0.90258633
9/3/99,,,,-1.493277,,-1.67217,-1.425858006,2.700801102,3.904500553,2.849595917
9/6/99,,,,-1.713535,,-1.571947,,,,
9/7/99,,,,0.135582,,0.317175,0.081624275,,,
9/8/99,,,,0.56335,,0.807346,-0.294998255,-0.454431481,-1.010281352,-0.467602722
9/9/99,,,,6.587181,,6.366171,3.662462636,0.303183658,1.529153094,0.260791214
9/10/99,,,,-0.906979,,-1.217007,0.00757827,0.352556396,1.221116813,0.296371155
9/13/99,,,,0.615328,,0.14836,,,,
9/14/99,,,,0.164597,,-0.193623,-0.410774093,-0.557528053,0.823381266,-0.584984619
9/15/99,,,,-0.603087,,-0.867327,-2.742489288,-1.278789805,-1.904866429,-1.380444337
9/16/99,,,,-1.039931,,-0.611487,,-0.1803427,-0.265082731,0.038688388
9/17/99,,,,0.18517,,-0.011358,,1.230153903,2.216307504,1.276629117
9/20/99,,,,-0.893084,,-1.089572,,,,
9/21/99,,,,-0.504763,,-0.673644,-0.386051334,-1.955297693,-2.279655424,-2.115011626
9/22/99,,,,-0.524795,,-0.188437,-1.750189743,0.285380918,1.305118133,0.223827387
9/23/99,,,,-0.794901,,-0.350113,0.203166035,-2.306181871,-3.863896956,-2.323603529
9/24/99,,,,0.942711,,0.59542,-1.389692839,-0.238885316,-0.343154734,-0.238489109
9/27/99,,,,-1.060194,,-1.069235,,,,
9/28/99,,,,-0.669472,,-0.684302,0.659785353,-0.18545508,-0.199347656,-0.086532508
9/29/99,,,,-0.407055,,-0.244297,-0.078193698,-0.745278935,-0.947055481,-1.084474101
9/30/99,,,,-0.899206,,-0.673933,-0.79513469,0.904261481,0.580306681,1.124241579
10/1/99,,,,,,,,-0.079459678,-0.339594819,0.007795691
10/5/99,,,,,,,0.950972877,-0.130463163,0.132245839,-0.24942932
10/6/99,,,,,,,0.146750961,1.811174994,2.034407113,1.831211349
10/7/99,,,,,,,0.728787766,-0.462606839,0.122072591,-0.587204302
10/8/99,,,,-2.303874,,-2.420588,-0.005948382,1.101586649,0.900259592,1.385278741
10/11/99,,,,-0.784287,,-1.135675,,,,
10/12/99,,,,1.00599,,0.731304,-1.812486442,-1.485302594,-1.50373058,-1.674352341
10/13/99,,,,-1.975164,,-2.302211,-2.24679575,-2.217385749,-2.508547565,-2.11584171
10/14/99,,,,0.086505,,-0.361238,0.087730935,-0.026381744,0.198640962,-0.165825252
10/15/99,,,,2.32461,,2.612245,-1.51492252,-2.619770245,-2.70875811,-2.845898807
10/18/99,,,,-2.729178,,-2.390713,,,,
10/19/99,,,,-2.048726,,-2.778788,,0.674311388,-0.036077385,0.571668654
10/20/99,,,,1.014821,,1.188527,2.959129451,1.996074256,3.650673551,2.204146862
10/21/99,,,,-1.837159,,-2.279429,0.195351591,-0.396040122,0.494448314,-0.452383945
10/22/99,,,,2.669263,,3.139111,2.679423888,1.340185609,0.518647698,1.395626963
10/25/99,,,,-1.949699,,-2.043632,,,,
10/26/99,,,,0.980817,,1.380365,-1.833467538,-0.763061195,-0.159220422,-0.910106688
10/27/99,,,,3.652472,,3.631331,-0.692455068,0.99869424,-0.318846581,1.14791342
10/28/99,,,,-1.450787,,-1.861853,0.391158798,3.140541241,2.561018064,3.465856624
10/29/99,,,,-0.657764,,-0.604262,3.829444345,1.783294778,3.123001655,1.514794043
11/1/99,,,,-0.762148,,-1.030704,,,,
11/2/99,,,,-0.376868,,0.415236,0.10300868,-0.275241009,0.469973702,-0.472268131
11/3/99,,,,-0.792285,,-0.388995,-0.590454076,0.674244033,1.560061855,0.532067693
11/4/99,,,,-0.735659,,-1.002281,2.929953121,0.669728412,0.901976052,0.567420209
11/5/99,,,,0.02758,,0.816395,-0.30254834,0.787987333,1.505003854,0.555461439
11/8/99,,,,0.419251,,2.38878,,,,
11/9/99,,,,-0.499193,,-0.723,1.092953679,-0.833542458,-0.603924943,-0.855494608
11/10/99,,,,-0.947931,,-1.232242,2.21269541,0.564626515,0.984564553,0.597356764
11/11/99,,,,-0.430782,,-0.254863,0.927102122,0.36652454,1.301084737,0.580780748
11/12/99,,,,0.444766,,0.07633,0.593455514,1.139820755,0.743486265,1.051307243
11/15/99,,,,0.083361,,-0.70623,,,,
11/16/99,,,,-1.3928,,-1.526639,0.869972614,1.816059469,2.332547817,1.824912252
11/17/99,,,,2.198741,,1.83812,0.102197945,-0.569937425,-0.796054721,-0.661304242
11/18/99,,,,1.344144,,1.535088,0.117310358,1.113096158,2.349386378,1.003658382
11/19/99,,,,-0.943032,,-1.338364,2.358638535,-0.164997091,0.659288073,-0.206537619
11/22/99,,,,-0.264493,,-0.965522,,,,
11/23/99,,,,0.126042,,0.446664,0.705193541,-1.281764522,-1.475507919,-1.153758224
11/24/99,,,,-0.808492,,-1.244141,-0.559732124,0.903692238,2.295701976,0.881737422
11/25/99,,,,-0.710653,,-0.889295,-2.036033449,,,
11/26/99,,,,0.018833,,-0.028233,1.821853761,,,
11/29/99,,,,-0.626163,,-1.435756,,,,
11/30/99,,,,-0.034484,,-0.335938,-0.54425962,-1.268414756,-2.522061068,-1.353024495
12/1/99,,,,0.846218,,0.732035,0.294353633,0.552421244,0.524675076,0.632307077
12/2/99,,,,-0.779412,,-0.983074,1.163698816,1.119459112,2.911250793,0.806628381
12/3/99,,,,0.097226,,-0.061506,1.509850282,1.621085658,1.94602472,1.707085651
12/6/99,,,,-0.712341,,-0.856959,,,,
12/7/99,,,,0.088718,,0.209964,-0.59258817,-0.422337559,1.147086781,-0.999831807
12/8/99,,,,-0.238962,,-0.391161,-0.522169316,-0.141176494,-0.023421163,-0.376104672
12/9/99,,,,-0.570026,,-0.826529,2.358367083,0.305630895,0.225340439,0.300854782
12/10/99,,,,0.862058,,1.708226,0.056547617,0.538453835,0.722447143,0.632180928
12/13/99,,,,-0.828027,,-0.895862,,,,
12/14/99,,,,0.36384,,0.387846,-0.97425324,-1.221819711,-2.392708143,-0.855103334
12/15/99,,,,2.02452,,2.7875,-2.849263739,0.495225632,1.398208112,0.720758387
12/16/99,,,,-1.115738,,-1.671171,-1.61772276,0.562985301,2.538227394,0.385580083
12/17/99,,,,-1.067416,,-1.542921,2.630190363,0.186959624,1.017667846,0.158461339
12/21/99,,,,-1.694479,,-1.886265,0.223960258,1.22985655,3.308415298,1.075927785
12/22/99,,,,-0.572341,,-0.475962,-0.347337095,0.460194093,0.666376081,0.188182216
12/23/99,,,,-1.300819,,-1.234913,0.638259174,1.322710276,0.81298176,1.534680678
12/24/99,,,,-1.029164,,-0.931652,3.24332912,,,
12/27/99,,,,-0.738914,,-0.787742,,,,
12/28/99,,,,0.257851,,0.150641,,0.204104845,-0.082290136,0.03842512
12/29/99,,,,0.600895,,1.135993,-1.592633169,0.609826848,1.730857317,0.39710848
12/30/99,,,,0.711461,,0.814085,1.792158824,0.022514916,-0.113637361,0.068990723
12/31/99,,,,,,,,0.56123169,0.800381269,0.325866424
1/4/00,,,,2.911721,,3.782214,-1.723555366,-4.026772025,-5.714602597,-3.909922688
1/5/00,,,,0.235429,,-0.308116,-7.452518643,0.070414274,-0.620886067,0.192037981
1/6/00,,,,3.849095,,4.8451,-4.474882829,-0.305487254,-3.956243145,0.095524608
1/7/00,,,,3.597274,,4.728634,1.651931647,2.7163597,4.087168299,2.672993526
1/10/00,,,,1.879726,,2.44104,,,,
1/11/00,,,,-4.228237,,-5.219963,0.087984175,-1.543730997,-3.224021715,-1.314863427
1/12/00,,,,-2.822107,,-2.98535,-0.936785384,-0.619623325,-1.831683607,-0.439597895
1/13/00,,,,-0.944215,,-0.688969,-0.511929091,1.507910683,2.746088841,1.209620812
1/14/00,,,,-1.094744,,-1.065685,-0.588463598,1.194649619,2.669491357,1.061478388
1/17/00,,,,1.737732,,1.462931,,,,
1/18/00,,,,-0.467931,,-0.630799,1.368734813,,,
1/19/00,,,,0.988418,,0.892588,-3.30863986,0.358825234,0.494561566,0.052215017
1/20/00,,,,1.814296,,1.803207,-0.393760563,-0.246553974,0.916465267,-0.712055865
1/21/00,,,,-0.121211,,0.906171,-0.705061535,0.156968302,1.089399266,-0.291659513
1/24/00,,,,0.836743,,0.881584,,,,
1/25/00,,,,-0.056723,,-0.232065,-0.426222929,0.550712727,1.726432093,0.604648373
1/26/00,,,,0.312291,,0.320124,2.12698433,-0.412749955,-2.367385354,-0.422157465
1/27/00,,,,1.731801,,2.861942,3.127271678,-0.414460644,-0.748511104,-0.394627026
1/28/00,,,,1.873548,,2.794356,1.670435602,-2.855330884,-3.84801147,-2.784079596
2/1/00,,,,,,,0.779323002,1.230427595,2.793609869,1.057169211
2/2/00,,,,,,,0.864789664,0.184416834,0.540984886,-0.01135396
2/3/00,,,,,,,1.122880599,1.41781474,3.307990031,1.118536479
2/4/00,,,,,,,,-0.022709209,0.784380825,-0.042115017
2/8/00,,,,,,,,1.237778828,2.417908451,1.219850714
2/9/00,,,,,,,3.575342108,-1.873855484,-1.462922443,-2.104219334
2/10/00,,,,,,,0.152741943,0.568118787,2.766405322,0.362732983
2/11/00,,,,,,,3.127341209,-1.806382717,-2.03090389,-2.119232649
2/14/00,,,,9.051874,,9.360524,,,,
2/15/00,,,,-0.195526,,1.673178,-2.956783133,0.61948116,0.050230109,0.867487057
2/16/00,,,,1.343114,,1.427176,2.106295934,-0.573461831,0.15550802,-1.030936966
2/17/00,,,,-3.098442,,-3.218077,-0.365382885,0.45903225,2.702087289,0.042508277
2/18/00,,,,1.672631,,0.988231,-2.275652475,-2.692202513,-3.062067269,-3.084707066
2/21/00,,,,0.542237,,-0.278084,,,,
2/22/00,,,,-2.673725,,-3.632028,-0.412554756,,,
2/23/00,,,,-2.289048,,-2.72831,0.74540765,1.0975008,3.766713225,0.628121467
2/24/00,,,,2.469011,,3.667848,4.079290415,-0.069694509,1.468615987,-0.534981306
2/25/00,,,,-0.167227,,0.970643,0.830836627,-1.074776701,-0.589696707,-1.494003871
2/28/00,,,,4.491302,,5.135569,,,,
2/29/00,,,,0.570312,,0.054108,1.083342855,1.8679201,2.56285497,1.353507716
3/1/00,,,,-0.981816,,-1.270315,-1.916089036,1.361491419,1.843573362,0.930218937
3/2/00,,,,0.899429,,0.368698,0.551919081,0,-0.620009765,0.186167858
3/3/00,,,,1.459825,,1.006971,2.036359835,2.206709403,3.315538507,1.964282968
3/6/00,,,,-3.27591,,-3.83571,,,,
